,tweet_dt,topic,id,username,name,tweet,like_count,reply_count,retweet_count,retweeted
0,2021-12-17,#spidermannowayhome,1471993608551251977,DogoDostuff,Dogo DoStuff,What the fuck happned in #SpiderManNoWayHome like is this the end of the #Marvel spiderman?,0,0,0,False
1,2021-12-17,#spidermannowayhome,1471993603690012672,Klakuladd,Adam,I have to be honest about one thing in #SpiderManNoWayHome is that its post credits scene is both a cock tease and an exciting possibility for the future Spider-Man films,0,0,0,False
2,2021-12-17,#spidermannowayhome,1471993597876654083,Sexy_goddess01,K.,Wow theatre is packed for #SpiderManNoWayHome,0,0,0,False
3,2021-12-17,#spidermannowayhome,1471993571129573381,taketoopodcast,Take Too,"Just a hint at what this #SpiderManNoWayHome box office is gonna look like.

My local @AMCTheatres 8-10pm time-slots! https://t.co/gdZe9JPALt",0,0,0,False
4,2021-12-17,#spidermannowayhome,1471993567228923909,TETwVanshika,Vanshika Chaturvedi,@Marvel really be working on their villains! Giving a heart to them. No franchise ever does that. No one ever makes us love the villains as much as we love the heroes. @MarvelStudios @SpiderManMovie #SpiderManNoWayHome #SpiderMan,0,0,0,False
5,2021-12-17,#spidermannowayhome,1471993561352650760,_elizq,Eliza,"@Marvel @TomHolland1996 @Kevfeige @SonyPictures what have you done to my brain this experiences wasOMGand this reactions of audiences gusy what can i say good job for all cast and crew WOWO I DONT HAVE A WORDS THIS IS THE BEST MOVIE IT'S JUST AMAZING!!!🕷🕸❤
#SpiderManNoWayHome",0,0,0,False
6,2021-12-17,#spidermannowayhome,1471993557443567616,niallxholland,Angie. | NO WAY HOME ERA,"SPOILERS #SpiderManNoWayHome  
•
•
•
•
•
•
•
•
•
•
MEME IN THE REAL LIFE, EVERYONE SCREAMS IN THAT SCENE. https://t.co/r9h9rE6Iwk",26,0,4,False
7,2021-12-17,#spidermannowayhome,1471993556659228682,oytunkaratas,KocaKafali,#SpiderManNoWayHome The Best. Superhero. Movie. Ever.,1,0,1,False
8,2021-12-17,#spidermannowayhome,1471993537071927299,ZeroFlame16,ZeroFlame16,Yay its the weekend.  And means 48 hours till i can see #SpiderManNoWayHome https://t.co/KIOcrIkgeZ,1,0,0,False
9,2021-12-17,#spidermannowayhome,1471993522865815554,gwskissys,lara,i had so many expectations for this movie and somehow it exceeded every single one. #SpiderManNoWayHome,1,0,0,False
10,2021-12-17,#spidermannowayhome,1471993511956340745,jbrizzle92,Jerrell Simpson,Double dipped on No Way Home with my cousin.  Its even better the second time around ! #NoWayHome #SpiderManNoWayHome,0,0,0,False
11,2021-12-17,#spidermannowayhome,1471993477466628104,ohviviart,vivi,when he’s a spider who’s also a man #SpiderMan #SpiderManNoWayHome https://t.co/r5mNYUlBAz,0,0,0,False
12,2021-12-17,#spidermannowayhome,1471993477219110914,CamJ43737,Cameron Jones,#SpiderManNoWayHome is the best marvel movie (really movie in general) I’ve seen in my two decades of existence.,0,0,0,False
13,2021-12-17,#spidermannowayhome,1471993476942217216,myra7,mayra,Few more hours till #SpiderManNoWayHome,1,0,0,False
14,2021-12-17,#spidermannowayhome,1471993471955206145,alain_limon1,Alan Vazquez Fox,"i had a blast!!! NO SPOILERS!!! 🕷❤️💙 #Spidermannowayhome 

@TomHolland1996 @Zendaya @lifeiisaloha @marisatomei @ohsnapjbsmoove @MartinStarr @wongrel @iamjamiefoxx @TonyRevolori @HarryHolland99 @domholland https://t.co/9LEvF8tJBW",0,0,0,False
15,2021-12-17,#spidermannowayhome,1471993455752753154,MikeMMedia,Michael Mercado,It was fantastic. #SpiderManNoWayHome #SpiderMan,0,0,0,False
16,2021-12-17,#spidermannowayhome,1471993453240360961,IIIRaniaIII,Rania,"Spoilers without context
#SpiderManNoWayHome https://t.co/I9rMfa3Goo",0,0,0,False
17,2021-12-17,#spidermannowayhome,1471993453189996544,JoeyRamsay,Joey Ramsay,"Aye #SpiderManNoWayHome top 5 of all time straight away, all the emotions unreal",2,0,0,False
18,2021-12-17,#spidermannowayhome,1471993452468457473,SKAfrica,Sola 🇳🇬,#SpoilerFree hot take. #SpiderManNoWayHome is arguably the most ambitious superhero film ever made.,0,0,0,False
19,2021-12-17,#spidermannowayhome,1471993446072209408,skipper_kun74,skipper penguin,Just Wow #SpiderManNoWayHome I’m gonna watch this so many times,1,0,0,False
20,2021-12-17,#spidermannowayhome,1471993432797327365,ilyjorgito,v e r o n i c Spider-Man spoilers 🕸,"go
  little
   ✨rockstar✨
#SpiderManNoWayHome
 https://t.co/ztnVRW410z",1,0,0,False
21,2021-12-17,#spidermannowayhome,1471993431111131136,CoppolasDarling,𝕯𝖔𝖒𝖎𝖓𝖔,Every Spider-Man movie is like “Peter vs train” #spidermannowayhome,0,0,0,False
22,2021-12-17,#spidermannowayhome,1471993420390584321,7295Thecatboy,Shared Universe (Earth 112005) ⛄️🎄,About to watch #SpiderManNoWayHome !!!!! https://t.co/EWojxGWEci,0,0,0,False
23,2021-12-17,#spidermannowayhome,1471993416770859014,TheMensRoom13,The Men's Room!,"Come hang out tonight, we talk about #SpiderManNoWayHome !! Its gonna be fun! https://t.co/dWuM2cmdTj https://t.co/kAcO77IBAc",0,0,0,False
24,2021-12-17,#spidermannowayhome,1471993414770208768,Pattypooh11,pattypooh11,@GFuelEnergy @SpiderManMovie This is amazing!! #SpiderManNoWayHome  x#GFUEL,0,0,0,False
25,2021-12-17,#spidermannowayhome,1471993406247378945,MrDude_7,🎄Owen,Seated for #SpiderManNoWayHome,1,0,0,False
26,2021-12-17,#spidermannowayhome,1471993399867850754,TheGilsHaveEyes,DSR,Spiderman was INSANE! I'm so not ready to talk about it yet though 😅 #SpiderManNoWayHome,0,0,0,False
27,2021-12-17,#spidermannowayhome,1471993387582689286,Will_Spencer3,"Will Spencer📽- Nominate Tessa Thompson, Cowards","#SpidermanNoWayHome is essentially one elongated, studio-approved cheat code to expedite Tom Holland's Peter Parker past his high school era, and I'm kind of irked at how still manages to excel despite its narrative clutter.",1,0,0,False
28,2021-12-17,#spidermannowayhome,1471993368792211456,horvathz,Zoltán Horváth,"Hello, Peters. #Spidermannowayhome",0,0,0,False
29,2021-12-17,#spidermannowayhome,1471993350848925705,DavidJRogers__,David Rogers,Nobody talking about that first surprise 😔 #SpiderManNoWayHome,0,0,0,False
30,2021-12-17,#spidermannowayhome,1471993347736686595,NetworkMarvel,The Marvel Network,New Screen X poster for #SpiderManNoWayHome! https://t.co/6SLrAWbyNv,10,0,0,False
31,2021-12-17,#spidermannowayhome,1471993336735186956,SC12789566,large boy,Some people hate Tom Hollands#’s Spider-Man just to hate on it. #SpiderManNoWayHome,0,0,0,False
32,2021-12-17,#spidermannowayhome,1471993333832568834,MsStephGuzman,Stephanie Guzman,"Loved the movie! If you haven’t seen it, please and go watch it. #SpiderManNoWayHome",0,0,0,False
33,2021-12-17,#spidermannowayhome,1471993331517382658,lmd9008,lboogy😎,Can't wait for #SpiderManNoWayHome tonight!!,0,0,0,False
34,2021-12-17,#spidermannowayhome,1471993329369980932,Diesel20212,Ben H,"#SpiderManNoWayHome was practically perfect in every way imaginable.  Loved it to the end.  👍

10/10",3,0,1,False
35,2021-12-17,#spidermannowayhome,1471993322369687556,K3DthePro,Shadow Realm Konsultant♦️,Spider-Man: No Way Home is up next!! Let's goooooo #SpiderManNoWayHome,1,0,0,False
36,2021-12-17,#spidermannowayhome,1471993315994136576,Joshieeed,Long Live GiGi & Kobe,#SpiderManNoWayHome  theme song https://t.co/LLa6EtsqOV,1,0,0,False
37,2021-12-17,#spidermannowayhome,1471993313632919554,TheTerribleHook,The Terrible Hook,"@spideyupdated Andrew Garfield lies.

#SpiderManNoWayHome",0,0,1,False
38,2021-12-17,#spidermannowayhome,1471993309111500803,love4bassett,madalena// viu nwh e desidratou,always💞 #SpiderManNoWayHome #PeterParker https://t.co/TzeuRNvuel,0,0,0,False
39,2021-12-17,#spidermannowayhome,1471993308398460932,problemsthots,kimberly saw no way home.,Time for #SpiderManNoWayHome  Round 2. https://t.co/xC6yeiOF5W,22,0,0,False
40,2021-12-17,#spidermannowayhome,1471993300076744704,afcelz,elz ☭ #BLM,"I am speechless, masterpiece. #SpiderManNoWayHome https://t.co/D5HA3pmyDD",7,0,0,False
41,2021-12-17,#spidermannowayhome,1471993299661697027,BlemetriaRexh,Bemi Rexhvato,GUYS GUESS WHAT IM WATCHING #SpiderManNoWayHome IN 1 HOUR BRING ON THE TISSUES https://t.co/U1oY0KpuOl,7,0,0,False
42,2021-12-17,#spidermannowayhome,1471993286172676097,canchanyoshisan,Joseph Gottlieb,JUST SAW #SpiderManNoWayHome AND IT WAS AWEEEEEEESOME!!!!!!,0,0,0,False
43,2021-12-17,#spidermannowayhome,1471993261904601093,lujeeen_,Lujeeen 🍀🌱,"This is it 😂😂
#SpiderManNoWayHome #SpiderMan https://t.co/o2K2mVrqLV",3,0,0,False
44,2021-12-17,#spidermannowayhome,1471993260650414088,CryptMidwest,Midwest Crypt Keeper 💀,"Family Night at the Movies. 
#SpiderManNoWayHome 👏👏👏🙌

First one we’ve all gone to since Endgame. #FUKUCOVID 

Let’s Go Spidey 💪 https://t.co/hGY7UUpjoN",5,0,0,False
45,2021-12-17,#spidermannowayhome,1471993241801220098,kirstylocke_,Kirsty,#SpiderManNoWayHome hands down best film I’ve ever seen 👏🏽,5,0,0,False
46,2021-12-17,#spidermannowayhome,1471993236839403523,packcrj02,Charlie Johnson 🎄- Bulls Are Back - 17-10,Man Spider-Man No Way Home was awesome! 🕷 #SpiderManNoWayHome,1,0,0,False
47,2021-12-17,#spidermannowayhome,1471993228765368323,WomanofGodBitch,Chanelle 💕,About to watch #SpiderManNoWayHome. I have ANXIETY,0,0,0,False
48,2021-12-17,#spidermannowayhome,1471993220347404292,DoodleBugImages,Jamie Thistlethwaite,People screamed louder in the screening of #SpiderManNoWayHome at Odeon Leicester Square tonight than they have at gigs I've been to. My urge to do a typically British shush &amp; tut was at an all time high. https://t.co/zCxz6EhzaF,1,0,0,False
49,2021-12-17,#spidermannowayhome,1471993213884018690,emad_dab,Emad Almajali ⚜,"#SpiderManNoWayHome #SpiderMan 
Brilliant, amazing, I love it.
The best movie I’ve watched since a while.",0,0,0,False
50,2021-12-17,#spidermannowayhome,1471993191528378370,KTal_,𝕂𝕋 ⚯͛,Stay tuned for spoilers :) #SpiderManNoWayHome https://t.co/5bL8P1ot7c,8,0,0,False
51,2021-12-17,#spidermannowayhome,1471993186709090309,nav_ena,N K B,"Alright I’ve watched it guys, someone DM me, I’m ready to talk about it #SpiderManNoWayHome",1,0,1,False
52,2021-12-17,#spidermannowayhome,1471993186230886403,BlockbusterChck,The Blockbuster Chick,"ITS TIME FOR SPIDERMAN!!!! SO EXCITED!!! #spiderman #spidermannowayhome @ Schenectady, New York https://t.co/nMUnpqBtmo",1,0,0,False
53,2021-12-17,#spidermannowayhome,1471993178131681284,cosmic_marvel,Cosmic Marvel,New official Screen X poster for #SpiderManNoWayHome https://t.co/b7DTgKJedP,177,0,16,False
54,2021-12-17,#spidermannowayhome,1471993176558813188,saepurple,Daffodil Daydreamer 🇵🇸,Idea: Andrew Garfield as Kaine Parker/The Scarlet Spider. #SpiderManNoWayHome #SpiderMan #AndrewGarfield,0,0,0,False
55,2021-12-17,#spidermannowayhome,1471993169642504195,MaybG1152,MG,"#SpiderManNoWayHome Is one the best marvel movies ever. I’d argue it’s even one the best movies ever. Period. 11,000,000/10.",0,0,0,False
56,2021-12-17,#spidermannowayhome,1471993162394705926,hexathymia,Hexathymia,"Here's your free dose of Spiderman spoilers!! I hand picked them just for you :))

#SpiderManNoWayHome 

(WARNING: images in replies may contain spiderman spoilers)",2,0,0,False
57,2021-12-17,#spidermannowayhome,1471993161752866817,uk3578,Uday Kiran,When was the last time movie theater parking lots were packed? Took me a while to find a spot. Power of Spider-Man 💪🏽 #SpiderManNoWayHome,1,0,0,False
58,2021-12-17,#spidermannowayhome,1471993161119633413,DaveMuscarella,Cartoon Dave,I've never seen a movie with so many people marking out multiple times before today. #SpiderManNoWayHome,3,0,0,False
59,2021-12-17,#spidermannowayhome,1471993159752327172,Askari_Shujaa,Askari✊🏾 (Dick Gregory burner account ❤🖤💚 📚🌱),"At the drive-in with the kiddo, Spidernan/Ghostbusters Afterlife double-header

#SpiderManNoWayHome #SpiderMan #Ghostbusters",0,0,0,False
60,2021-12-17,#spidermannowayhome,1471993152420696066,MidwestTraci,Midwest Traci,Let me go hug (or fist bump) my ppl cause #SpiderManNoWayHome got me 😢,0,0,0,False
61,2021-12-17,#spidermannowayhome,1471993141116997643,agathascamelot,❤️,I JUST GOT OUT OF #SpiderManNoWayHome OH MY FUCKING GOD,0,0,0,False
62,2021-12-17,#spidermannowayhome,1471993139607052292,mexewok2k12,mexewok2k12,Just saw #SpiderManNoWayHome and all I can say is oh my goodness!!!!,0,0,0,False
63,2021-12-17,#spidermannowayhome,1471993138604658701,luvMsE,Eunice H,Watching #SpiderManNoWayHome with the most wonderful #31yearOld #MySonMyHeart  #RegalCinema @chrishudsonjr #ILoveMyFamily,0,0,0,False
64,2021-12-17,#spidermannowayhome,1471993137199472641,JacobChapple2,Jacob Chapple,"This is it, folks!  The first big event movie in two years.  Can Spidey also save the theater in his biggest adventure yet?  #SpiderManNoWayHome https://t.co/bO9b3nlmu7",0,0,0,False
65,2021-12-17,#spidermannowayhome,1471993136226312202,_chriiistian,🍞🇲🇽,I really wish Stan Lee would have been able to see this 😔#SpiderManNoWayHome,0,0,0,False
66,2021-12-17,#spidermannowayhome,1471993119877050370,ChadSteingraber,Chad Steingraber,"Saw #SpiderManNoWayHome in a packed theater #IMAX Miami…

Holy.. crowd went ballistic! https://t.co/S3b389601N",0,0,0,False
67,2021-12-17,#spidermannowayhome,1471993117612072960,ChillDreeYT,Dre MO🚫,Taking my whole family out tonight to go see #SpiderManNoWayHome  I can’t wait🔥🤙🏾 haven’t been this excited for a movie since Endgame💯,12,0,0,False
68,2021-12-17,#spidermannowayhome,1471993102206439431,Miggy690,Miggymc 🐱,That was literally the best Spider-Man movie of all time #SpiderManNoWayHome,0,0,0,False
69,2021-12-17,#spidermannowayhome,1471993102085025797,ProBendingChamp,Avatar Tyler,Going again to see #SpiderManNoWayHome 🔥🕷,2,0,0,False
70,2021-12-17,#spidermannowayhome,1471993096627961858,goldnbing,carla SPIDERMAN NO WAY HOME 🕷️,ver spiderman no way home be like: #SpiderManNoWayHome https://t.co/qcXhi9Y37g,27,0,2,False
71,2021-12-17,#spidermannowayhome,1471993094879035395,OfficialNoahWCN,SpiderMenace,"Just watched #SpiderManNoWayHome! Not gonna spoil anything but this movie was Amazing, total roller coaster of emotions",0,0,0,False
72,2021-12-17,#spidermannowayhome,1471993089787105281,DrummerRob10,Rob Myers,In the theater…. To see #AmericanUnderdog ….. not Spider-Man…. Yeah my wife had free tickets sooooo yeah… this is killing me lol. But at least I have heard great things about this film. So a night out  at any movie is a great night…. Could have been #SpiderManNoWayHome https://t.co/aIMMtAb02l,7,0,1,False
73,2021-12-17,#spidermannowayhome,1471993072703750147,rosalio_19,rosalio,rip Spider-Man #SpiderManNoWayHome,0,0,0,False
74,2021-12-17,#spidermannowayhome,1471993070996660225,ArielJadeLive,ArielJade™,"So um. #SpiderManNoWayHome was probably the best one yet. 

So. Freaking. Good. https://t.co/SdoMryATh6",21,0,0,False
75,2021-12-17,#spidermannowayhome,1471993069482528785,bryson_jamal,Clap it up👏🏾,Literally shed tears at the #SpiderManNoWayHome  movie 🥺,0,0,0,False
76,2021-12-17,#spidermannowayhome,1471993065988669445,JChetirko,Principal Jeff Chetirko,My social media warning to students made for a nice quiet day for me at @UrbanAssembly @HarborSchool on @Gov_Island. The students stayed six feet away each time I wanted to discuss #SpiderManNoWayHome https://t.co/uA4m7N39Tk,16,0,1,False
77,2021-12-17,#spidermannowayhome,1471993059609034754,PzzaSnseTinglin,Joe,Me trying to dodge #SpiderManNoWayHome spoilers. https://t.co/kHdTKeub27,4,0,0,False
78,2021-12-17,#spidermannowayhome,1471993051384061952,medomashakel_,CR7,"Feels good to not worry about seeing any spoilers, bc you already watched the movie #SpiderManNoWayHome",0,0,0,False
79,2021-12-17,#spidermannowayhome,1471993036636831748,theykiltkenny__,Your 😷 goes over your nose,LET’S FUCKING GO TOBEY MAGUIRE OMG #SpiderManNoWayHome,1,0,0,False
80,2021-12-17,#spidermannowayhome,1471993031435988996,dannyamy10,Danny York,Check out Marvel Legends Spider-Man Marvel Studios Walmart Exclusive Upgraded Suit-NIB HTF https://t.co/nYwo4YJMCd @eBay #SpidermanNoWayHome #Marvel #MarvelStudios #MCU #NoWayHome #Multiverse #Spiderman #SinisterSix #Venom  #Carnage #WalmartExclusive #MarvelUniverse https://t.co/vyNLjhQ8Gw,0,0,0,False
81,2021-12-17,#spidermannowayhome,1471993030991298560,spideygxmez,morgs saw NWH ‎🕸️,The complex is filling up let’s goooooooo #SpiderManNoWayHome,0,0,0,False
82,2021-12-17,#spidermannowayhome,1471993022309150724,mrsinatraphile,aaron 🎄,#SpiderManNoWayHome is the greatest superhero movie of all time. if not the greatest movie of all time.,4,0,0,False
83,2021-12-17,#spidermannowayhome,1471993021658980356,_elizq,Eliza,"@TomHolland1996 och man i cant even say how proud of i am really THIS MOVIE IS WORK OF ART and you have done such great work it's was just prue plesure to watch. PROUD OF YOUR HARD WORK I CAN SEE IT AND FEEL IT THANK YOU 💕
YOU SAVE ME
 MASIVE LOVE 
🤌🏻🤯🤧
 #SpiderManNoWayHome",0,0,0,False
84,2021-12-17,#spidermannowayhome,1471993006022668300,SteezyKa1,J-Ka1,Spiderman was too good to be true #SpiderManNoWayHome,1,0,0,False
85,2021-12-17,#spidermannowayhome,1471992990994509830,fluffybook,Ash,After that ending … I wonder what will happen next ! #SpiderManNoWayHome https://t.co/l0OsR67QDw,3,0,0,False
86,2021-12-17,#spidermannowayhome,1471992976347910145,RedMatt84,Nadolig Llawen 🎄🖖⭐️⭐️⭐️⭐️⭐️⭐️,"#SpiderManNoWayHome 

WHAT. A. FILM.",0,0,0,False
87,2021-12-17,#spidermannowayhome,1471992972757581824,miguell_lima,Miguel Leite 🇧🇷🏴,I ask to myself if was smart release #TheWitcher and #SpiderManNoWayHome in the same week...,0,0,0,False
88,2021-12-17,#spidermannowayhome,1471992972451405827,_MarshallJ,Mr. Johnson,Jon Watts put together a masterpiece #SpiderManNoWayHome,1,0,0,False
89,2021-12-17,#spidermannowayhome,1471992967699251205,geekysimp91,Weirdo,"⚠️NO WAY HOME SPOILERS⚠️
.
.
.
WHO WANTS SO NWH ANGST🥲
.
.
#SpiderMan #SpiderManNoWayHome #NWH SPOILERS #NoWayHome #MarvelStudios https://t.co/m0D8bT6jik",7,0,0,False
90,2021-12-17,#spidermannowayhome,1471992967657369604,ALundquist5,Abby_Lundquist5,@TomHolland1996 I love you so unbelievably much and #NoWayHome is so good and I’m so proud and thankful for you and these movies❤️ No spoilers but the ending stinks😭😩 @Zendaya my heart hurts! @SpiderManMovie #SpiderManNoWayHome,0,0,0,False
91,2021-12-17,#spidermannowayhome,1471992960237588480,_danielspess,Daniel,"Spiderman was epic. A must see
#SpiderManNoWayHome",1,0,1,False
92,2021-12-17,#spidermannowayhome,1471992958908084226,furyofthegodz,ً,seated for #SpiderManNoWayHome round 2,16,0,0,False
93,2021-12-17,#spidermannowayhome,1471992957578399744,bookfortok,bookfortok,"me crying                          everyone else
my eyes out                     trying to enjoy
the whole time                     the movie
#SpiderManNoWayHome #SpiderMan https://t.co/KrEYGLXgmL",1,0,0,False
94,2021-12-17,#spidermannowayhome,1471992956269862913,x2Peter_,Vamp 🧛,@tarniish What did you do #brycebuzznation#brycebuzzo #SpiderManNoWayHome,0,0,0,False
95,2021-12-17,#spidermannowayhome,1471992948657172486,TristianCirca89,Circa’89,#SpiderManNoWayHome was simply amazing. It was packed full of cool moments and emotional ones. Chapter One of Peter Parker’s life in the MCU is done. Now it’s time for the next chapter of his story.,0,0,0,False
96,2021-12-17,#spidermannowayhome,1471992942776799234,dannyamy10,Danny York,Check out Marvel Legends Spider-Man Marvel Studios Walmart Exclusive Upgraded Suit-NIB HTF https://t.co/nYwo4YJMCd @eBay #SpidermanNoWayHome #Marvel #MarvelStudios #MCU #NoWayHome #Multiverse #Spiderman #SinisterSix #Venom  #Carnage #WalmartExclusive #MarvelUniverse,0,0,0,False
97,2021-12-17,#spidermannowayhome,1471992936560840710,TomAdorbs,Spidey🕷,THE BEST SPIDERMAN MOVIE 🥰🥰🥰🥰🥰🥰🥰 #SpiderManNoWayHome https://t.co/Ko9v2Dca5q,1,0,0,False
98,2021-12-17,#spidermannowayhome,1471992936556552195,CrimsonMune,CrimsonMune,THIS is the one I want! The CrimsonKids would absolutely flip out! #GFUEL x #SpiderManNoWayHome https://t.co/pFWleYnDZb,0,0,0,False
99,2021-12-17,#spidermannowayhome,1471992929506021377,Malrat_,Malrat_,DUUUUUDE OH MY GOD  #SpiderManNoWayHome,10,0,0,False
100,2021-12-17,#spidermannowayhome,1471992925110390788,Kaminocloners,Preston,#SpiderManNoWayHome was really good and will be spoiled for anyone with social media by the end of the weekend,0,0,0,False
101,2021-12-17,#spidermannowayhome,1471992912363806736,julia00466431,Sonia💙🎬📺👩🏾‍🏫,This is what Electro expected from HIS Spider Man😂😂 #SpiderManNoWayHome #NoWayHome #SpiderManNoWayHome https://t.co/0I3gdScmIu,1,0,1,False
102,2021-12-17,#spidermannowayhome,1471992905078165509,cassiefaithx,Cassie 🌸 SPIDERMAN WEEK 🕸,post concert depression (PCD) except i didn’t see a concert i saw #SpidermanNoWayHome,0,0,0,False
103,2021-12-17,#spidermannowayhome,1471992904679841794,protocol_36,Protocol 36,"#SpiderManNoWayHome  SPOILERS 
-
-
-
-
-
-
-
-
-
-
-
-
-
- https://t.co/FE2LfrcuLf",4,0,0,False
104,2021-12-17,#spidermannowayhome,1471992903606190084,Sfcsamo,Sam Oatley,#SpiderManNoWayHome was amazing ! Eveything I hoped for and more.,2,0,0,False
105,2021-12-17,#spidermannowayhome,1471992899319459840,_donbenito,nito,"Round 2 
#SpiderManNoWayHome #spiderman #NoWayHome https://t.co/FAxkkz7ngc",0,0,0,False
106,2021-12-17,#spidermannowayhome,1471992898963099656,Foreign_Reid,リードさん 🇭🇹,#SpiderManNoWayHome  TONIGHT!!!,0,0,0,False
107,2021-12-17,#spidermannowayhome,1471992892071858178,_xsax__,s,#SpiderManNoWayHome a roller coaster of emotions ❤️❤️❤️,2,0,0,False
108,2021-12-17,#spidermannowayhome,1471992888724709384,BikeSlutty,BikeSlutty,Going to see #SpiderManNoWayHome in a few minutes. Hopefully they show some sort of flashback so we can finally learn how Peter Parker got his super powers. Seems like a long wasted origin story the MCU has been lacking.,6,0,0,False
109,2021-12-17,#spidermannowayhome,1471992887122534400,KillMike,Mikie,This. Movie. Is. Incredible. I don’t know how Marvel is gonna top this one   #SpiderManNoWayHome https://t.co/8Vo5W7g0nq,1,0,0,False
110,2021-12-17,#spidermannowayhome,1471992885277044739,stqrIord,keebler elf,this has been me for the past two days #SpiderManNoWayHome https://t.co/qhKBN0tJX6,1,0,0,False
111,2021-12-17,#spidermannowayhome,1471992874220851207,___DeAnthony,Certified Mawga Man 🇯🇲,That movie was amazing!!!!! Guys watch both the post and end credit scene!!! 😩😩😩 #SpiderManNoWayHome,1,0,0,False
112,2021-12-17,#spidermannowayhome,1471992869217054720,BlackCardANON,Pattern Daydrinking Blockchain LLC,Willem Defoe might be the best Marvel villain and top 5 movie villain all-time. #SpiderManNoWayHome,0,0,0,False
113,2021-12-17,#spidermannowayhome,1471992860291518466,EffortlesslyTy,THAI THAI,Going to go see #SpiderManNoWayHome,0,0,0,False
114,2021-12-17,#spidermannowayhome,1471992858555166720,hmfarhath,Farhath,Nah I’m still trying to process what greatness I just witnessed 😅😭😭 #SpiderManNoWayHome,1,0,0,False
115,2021-12-17,#spidermannowayhome,1471992850795667456,kubamilcarz,Kuba Milcarz,#SpiderManNoWayHome rocks! No spoilers tho for a week. But this movie is awesome 😎,2,0,0,False
116,2021-12-17,#spidermannowayhome,1471992839152316421,lvscarlets,seni,"feeling emotional and thinking about their tragic love story after #SpiderManNoWayHome
https://t.co/kIDYRMGpEY",1,0,0,False
117,2021-12-17,#spidermannowayhome,1471992835830386691,Serrim78,Luís ♠️,BEST MCU MOVIE EVER!!!! #SpiderManNoWayHome,0,0,0,False
118,2021-12-17,#spidermannowayhome,1471992835427778565,carolinalincee,Carolina Lince,This scene broke my heart ❤️ #SpiderManNoWayHome https://t.co/EIfyoAU7KN,3,0,0,False
119,2021-12-17,#spidermannowayhome,1471992827550699520,NateHups,Nathan Hupman,Round 2!! #spidermannowayhome @sonypictures @SpiderManMovie https://t.co/JGMCQOo9RK,5,0,0,False
120,2021-12-17,#spidermannowayhome,1471992824094724101,FTHobidonHero7,❄️🎄FTH TezukaFan (Comm OPEN),"In theaters getting ready to relax and watch Spider-Man No Way Home.
I thought I might dress up for the event.
#SpiderManNoWayHome 
#TeamSpidey
#FrostTheHobidon https://t.co/Aegf4cM7RT",12,0,1,False
121,2021-12-17,#spidermannowayhome,1471992818558246914,AshTheOne_,AshTheOne,Me and my son going to a matinee movie tomorrow. #SpiderManNoWayHome,1,0,0,False
122,2021-12-17,#spidermannowayhome,1471992806147252228,TiendaDelColecc,Tienda Coleccionista,"Marvel Select Wandavision : Scarlet Witch…!!!
.
.
.
#marvelselect #scarletwitch #wandavision #latiendadelcoleccionista #latiendadelcoleccionistacentrocomercialcedritos #spidermannowayhome en Centro Comercial Cedritos 151 https://t.co/qbCZVjVBxu",0,0,0,False
123,2021-12-17,#spidermannowayhome,1471992793950306311,mxxnfire,ana | ✪ SAW SPIDERMAN NWH,i just saw #SpiderManNoWayHome,0,0,0,False
124,2021-12-17,#spidermannowayhome,1471992788929720326,PodcastOutbreak,The Outbreak Podcast,Just minutes away from #SpiderManNoWayHome !! So excited,2,0,0,False
125,2021-12-17,#spidermannowayhome,1471992778175492104,ShereeCurtia,Sheree Allen,Thank you Marvel #SpiderManNoWayHome,0,0,0,False
126,2021-12-17,#spidermannowayhome,1471992777403940866,dannyamy10,Danny York,Check out Marvel Legends Spider-Man No Way Home Marvel Studios 7 Figure Complete Set-NIB https://t.co/weJsCZ3HVF @eBay #SpidermanNoWayHome #JJonahJameson #Spiderman  #Multiverse #Spidey #GreenGoblin #Electro #SpiderMonday #NoWayHome #PeterParker #MilesMorales #MultiverseOfMadness,0,0,0,False
127,2021-12-17,#spidermannowayhome,1471992769526837252,dannyamy10,Danny York,Check out Marvel Legends Spider-Man No Way Home Marvel Studios 7 Figure Complete Set-NIB https://t.co/weJsCZ3a67 @eBay #SpidermanNoWayHome #JJonahJameson #Spiderman  #Multiverse #Spidey #GreenGoblin #Electro #SpiderMonday #NoWayHome #PeterParker #MilesMorales #MultiverseOfMadness https://t.co/AvuDvOM4kk,0,0,0,False
128,2021-12-17,#spidermannowayhome,1471992761595445250,willkee,William Kee,Just minutes away from #SpiderManNoWayHome !! So excited,4,0,0,False
129,2021-12-17,#spidermannowayhome,1471992748190449667,delaney_1654,𝔡 𝔢 𝔩 𝔞 𝔫 𝔢 𝔶,#SpiderManNoWayHome is definitely one of the better Spider-Man movies I’ve seen holy cow,1,0,0,False
130,2021-12-17,#spidermannowayhome,1471992745480839170,TheeChadSmith,THEE Chad,It’s… TIME!!! #SpiderManNoWayHome https://t.co/6LW2qMtKAm,2,0,0,False
131,2021-12-17,#spidermannowayhome,1471992726044516356,DirkManning,Dirk Manning,That moment when it turns out you inadvertently reserved the coolest seat in the whole theater to see SPIDER-MAN: NO WAY HOME. #spiderman #spidermannowayhome #lifeontheroad #nospoilers https://t.co/bdikDoG9Tq,2,0,0,False
