,tweet_dt,topic,id,username,name,tweet,like_count,reply_count,retweet_count,retweeted
383,2021-12-18,#spidermannowayhome,1472250450770595848,enjoying_movies,OLEW➡️TV: 24/7...,#OLEWTV2➡️24/7: Get The 🍿 Ready #Spidey ! #SpiderManNoWayHome https://t.co/ebyYaGU2H0 https://t.co/RKGSWPL9KS,1,0,1,False
384,2021-12-18,#spidermannowayhome,1472250444902588421,_our_spidey_,Spider-Man,"Spider-verse 🕸️♥️💯
#Andrewgarfield #TobeyMaguire #SpiderManNoWayHome #SpiderMan #TomHolland #NoWayHome #SpiderVerse https://t.co/x9pEoyVVsD",0,0,0,False
385,2021-12-18,#spidermannowayhome,1472250438242037763,zavvi,zavvi,"Seen #SpiderManNoWayHome and curious about those credits scenes? 🕷️

Check out our breakdown which analyses what they could mean for the future of the MCU 👀

Article contains Spidey spoilers! https://t.co/WFmaSaiNuC",1,0,0,False
386,2021-12-18,#spidermannowayhome,1472250429715197953,studiomoviegril,Studio Movie Grill,"Do we even need to say it again? #SpiderManNoWayHome is Now Playing exclusively in movie theaters.

Get tickets: https://t.co/pqSpWy05Ms https://t.co/FHKjQAl2ri",0,0,0,False
387,2021-12-18,#spidermannowayhome,1472250404973191171,delicatraitor,rey 🎄🎅🏼🎁🧣(taylor's version),"honestly i had the best audience experience for #SpiderManNoWayHome !!! the applause during certain scenes were THUNDEROUS ! 😭😭😭 people literally screamed, gasped out loud, and even got up from their seats.",0,0,0,False
388,2021-12-18,#spidermannowayhome,1472250402817163271,GodsHolyGround,HolyGroundToday - Author I Writer I Blogger,Please purchase a copy of this award-winning children's #EBOOK. Samson's book has perfect 5-star ratings. https://t.co/wiKSEB4EPQ #saturdaymorning #saturdayvibes #saturdaymotivation #caturday😺 #samsonsgreatadventures #travelingsamson #samson #spidermannowayhome #holygroundtoday https://t.co/8xNfNdvNYe,0,0,0,False
389,2021-12-18,#spidermannowayhome,1472250401235914767,TheoriesByT,Tyrell,A major villain from an old franchise thought to be dead only to return two franchises later as the antagonist for the new generation lead... A very deep layered easter egg if you ask me. 😌 #SpiderManNoWayHome https://t.co/wCBWdFcoKP,35,0,0,False
390,2021-12-18,#spidermannowayhome,1472250401189732352,IMAX,IMAX,"It’s not magic, it’s IMAX’s Expanded Aspect Ratio. Get entranced by 26% more picture during ALL of #SpiderManNoWayHome, only in IMAX. Now playing! Grab your seats today: https://t.co/0pi49QuflH https://t.co/kIOJCVY299",90,0,19,False
391,2021-12-18,#spidermannowayhome,1472250387386318852,Violator090,Фельдмаршал Алкогольных Войск || No way home,"THEY DID IT 
#SpiderManNoWayHome https://t.co/V2CbD5rmWM",3,0,0,False
392,2021-12-18,#spidermannowayhome,1472250374597877760,fnteflman,Sam I Am,"Spider-Man was the best film I have seen since Infinity War. Sure, Endgame’s final fight was a moment…but this movie was everything. Wish Thanos were still alive to see the multiverse though 😢😔 #SpiderMan #SPIDERMANNOWAYHOME",0,0,0,False
393,2021-12-18,#spidermannowayhome,1472250370588033024,TomHoefWrites,TomHoefWrites,#SpiderManNoWayHome could've been 3 hours of this and I would have been happy. https://t.co/WhZn9Fjnh2,1,0,0,False
394,2021-12-18,#spidermannowayhome,1472250369434476548,reannekennedy17,ReAnne Kennedy,#SpiderManNoWayHome is the best Marvel movie I've seen.,0,0,0,False
395,2021-12-18,#spidermannowayhome,1472250358437191681,UPSCPractice,UPSC Practice,"Answer the question below. Enhance, refine, and accelerate your learning with ""UPSC Practice"".

🪔 Get the ""UPSC Practice"" Mobile App https://t.co/4TB0E3m4uK
#Geography

🇮🇳 https://t.co/9vLIhKNKfF #UFC #WWERaw #MMA #SpiderManNoWayHome #Pushpa https://t.co/hzylBnV8lW",1,0,0,False
396,2021-12-18,#spidermannowayhome,1472250350291890177,Koutchboom,kringle Penis,I keep hearing people saying Tom Holland finally becomes #SpiderMan in #SpiderManNoWayHome. Glad those other two nearly billion dollar grossing #SpiderMan movies he played #SpiderMan in were just goofs.,0,0,0,False
397,2021-12-18,#spidermannowayhome,1472250346022051847,Awesome_Walter,Walter Banasiak,".@HeatherReusz and I are about to go live for #AwesomeComics &amp; Coffee to review #SpiderManNoWayHome and #Hawkeye! Plus, a lot more! Join us for the chat, Spider-Fans!!!
https://t.co/JF9QsPPtHM https://t.co/gQcnWjQJbC",6,0,2,False
398,2021-12-18,#spidermannowayhome,1472250336060583939,BivalentZs,𝙸𝚝'𝚜 𝚖𝚎 🄲🄷🄰🅂🄴,#SpiderManNoWayHome TODAY. Visited all the previous variants. Now it's time for Holland's #Spiderman Homecoming. Starts now. #4KUltraHD https://t.co/AsFht92FEL,0,0,0,False
399,2021-12-18,#spidermannowayhome,1472250334760386564,ltsRandomWords,𝙸𝚝𝚜𝚁𝚊𝚗𝚍𝚘𝚖𝚆𝚘𝚛𝚍𝚜,Sony Counting Their Money #SpiderManNoWayHome https://t.co/SpFJwwYC0k,0,0,0,False
400,2021-12-18,#spidermannowayhome,1472250329899180037,mtynior,Michal Tynior,Just watched #SpiderManNoWayHome. It is perfect conclusion of the MCU Spider-Man trilogy.,0,0,0,False
401,2021-12-18,#spidermannowayhome,1472250329571991564,rogueskimo,L. ²⁸ ᵀᴾᵂᴷ,Impromptu spiderman tattoos in honor of #spidermannowayhome pictures to come 👀 @ptsungirl,1,0,0,False
402,2021-12-18,#spidermannowayhome,1472250325985865735,nicofrigo2000,Nicolò Frigo,Appena visto Spiderman: no way home😍 #SpiderManNoWayHome,0,0,0,False
403,2021-12-18,#spidermannowayhome,1472250324379267073,Cinoxy_,CINOXY,"UPDATE: Top 5 Opening Days of All-Time:

$157.5M #AvengersEndgame 
$121.5M #SpiderManNoWayHome 
$119.1M #StarWars Force Awakens 
$106.3M #Avengers Infinity War 
$104.7M Star Wars Last Jedi

#boxoffice #SpiderMan #NoWayHome #MCU #Marvel",2,0,0,False
404,2021-12-18,#spidermannowayhome,1472250323637002248,ProdigyParadox,Joshua Hynes,"12/18/2021
Marvel Studios Has Announced Spider-Man: No Way Home Released Yesterday, And That’s Great News! Congratulations To Marvel Studios!
#MarvelStudios
#SpiderManNoWayHome ￼",0,0,0,False
405,2021-12-18,#spidermannowayhome,1472250314417790976,SpiderManMovie,Spider-Man: No Way Home says NO SPOILERS 🚫,Don’t miss out on “the best Marvel movie of all time.” #SpiderManNoWayHome is now playing exclusively in movie theaters! https://t.co/MpRcm5CqPP,4298,0,477,False
406,2021-12-18,#spidermannowayhome,1472250311922241539,SonyPictures,Sony Pictures,Don’t miss out on “the best Marvel movie of all time.” #SpiderManNoWayHome is now playing exclusively in movie theaters! https://t.co/olGvLVsVO9,416,0,40,False
407,2021-12-18,#spidermannowayhome,1472250311322451971,JackMorelli13,Jack Morelli,"I'm happy we got another MCU tragedy. There's really not that many of them, and all of them are amongst the MCU's best #SpiderManNoWayHome",2,0,0,False
408,2021-12-18,#spidermannowayhome,1472250311163142156,SerpentorsLair,SerpentorsLair,"COSPLAY GALLERIES Featuring Marvel’s ‘SPIDER-GWEN’ By @DaniellaCosplay!
https://t.co/n3gW0GI56O #SpiderMan #NoWayHome #SpiderManNoWayHome #cosplayer #cosplay #cosplaying #cosplayergirl https://t.co/yDLhX9KRfJ",1,0,0,False
409,2021-12-18,#spidermannowayhome,1472250309695131660,phase4gifs,Phase 4 Gifs,Lawyer up #SpiderManNoWayHome https://t.co/r2i17q8Haq,2,0,0,False
410,2021-12-18,#spidermannowayhome,1472250309409923075,TheGeekiary,The Geekiary 🏳️‍🌈🏳️‍⚧️,Spider-Man: No Way to Contain Leaks https://t.co/dFiNfDSINU #SpiderMan #SpiderManNoWayHome,0,0,0,False
411,2021-12-18,#spidermannowayhome,1472250308000575489,halewestallen,jasmine,I'm honestly surprised I have managed to avoid NWH spoilers all week. Time so see #SpiderManNoWayHome!,0,0,0,False
412,2021-12-18,#spidermannowayhome,1472250306444595201,EricaC318,Erica Jackson,It’s #spidermannowayhome day!!!!,1,0,0,False
413,2021-12-18,#spidermannowayhome,1472250305412751368,MarkWindass,Mark Windass,"After months of hype and constant speculation and rumours it’s finally here!!

So glad to be seeing it tonight at last!

Super psyched for this!! 😁😁😁

@ODEONCinemas @SpiderManMovie @MarvelStudios #OdeonHull #SpiderMan #SpidermanNoWayHome https://t.co/k96gS34249",0,0,0,False
414,2021-12-18,#spidermannowayhome,1472250304653631488,bbctheedit,The Edit,"“Seeing you fight villains that I grew up watching is the coolest thing”

@TomHolland1996 and @Zendaya chat about being seen as role models and being a part of the legacy of #SpiderMan .

Saturday 7:15pm on the @BBCScotland channel📺

#SpiderManNoWayHome https://t.co/6Um3NkT8aX",3,0,1,False
415,2021-12-18,#spidermannowayhome,1472250284655071236,spidertheorist,Spider-Teen 🕸️,"Been saying from last 6 months, will say it again #TheAmazingSpiderman3 will happen! #AndrewGarfield #TheAmazingSpiderman #TheAmazingSpiderman2 #SpiderMan #SpiderManNoWayHome #PeterParker #Spidey #NoWayHome https://t.co/9SgI3p726f",1,0,0,False
416,2021-12-18,#spidermannowayhome,1472250253487136768,ThunderRosaFan1,ThunderRosaSuperFan 🇨🇦,Going to see #SpiderManNoWayHome today. So excited!!,0,0,0,False
417,2021-12-18,#spidermannowayhome,1472250245488779274,acelyax01,Acelya🧃,Imma watch it again. Bye. 😂 #SpiderManNoWayHome,0,0,0,False
418,2021-12-18,#spidermannowayhome,1472250243353698306,utkarshv13,Utkarsh Verma 🇮🇳,That feeling when you can freely surf the Social Media again after seeing #SpiderManNoWayHome and don't have to worry about spoilers anymore! 😌 https://t.co/oPwYuyBwHX,1,0,1,False
419,2021-12-18,#spidermannowayhome,1472250226337476610,yessiemoore,Momdalorian.🎄,We saw #SpiderManNoWayHome  last night and 🤯,0,0,0,False
420,2021-12-18,#spidermannowayhome,1472250214731767814,CFCSrk_,Hurais,Am I the only one who disagrees that #SpiderManNoWayHome is the GOAT spidey movie?,0,0,0,False
421,2021-12-18,#spidermannowayhome,1472250209094619150,Berozgarbrahman,Berozgaar Brahman,"#Marvel loosing its creativity. ..
One more ""Not So Good"" Movie after ETERNALS..
#SpiderManNoWayHome",1,0,0,False
422,2021-12-18,#spidermannowayhome,1472250201335345159,CryptoCardguy,🥷 Crypto Bro,"#SpiderManNoWayHome was dope! 🔥🔥🔥🔥 Go see it ASAP! #SAITAMA, #IMPACT_XP, $SHINJA",2,0,0,False
423,2021-12-18,#spidermannowayhome,1472250192573304835,bokadia_vinita,Vinita Bokadia,"@MuktaA2Cinemas Marvel Comics' Amazing Fantasy, no. 15 (August 1962)

#contestalertindia #spidermannowayhome   #moviemerchendise #spidermanfans #spideysquad @MuktaA2Cinemas",0,0,0,False
424,2021-12-18,#spidermannowayhome,1472250189566164993,simmyparttwo,simmy WILL NEVER BE THE SAME,3rd consecutive day crying after seeing #SpiderManNoWayHome,0,0,0,False
425,2021-12-18,#spidermannowayhome,1472250157857132555,dmlh_14,Dillon 🏳️‍🌈,"TWO HUNDRED &amp; FORTY MILLION+ 
#SpiderManNoWayHome https://t.co/f5CaT9Ukvn",2,0,0,False
426,2021-12-18,#spidermannowayhome,1472250122780225543,leahvander_,Leah Rose,I cried 3 times during #SpiderManNoWayHome and I’m NOT ASHAMED,0,0,0,False
427,2021-12-18,#spidermannowayhome,1472250114492092417,bokadia_vinita,Vinita Bokadia,"@MuktaA2Cinemas A3)  The Green Goblin

#spidermanfans  #spidermannowayhome 
@MuktaA2Cinemas",0,0,0,False
428,2021-12-18,#spidermannowayhome,1472250112990613504,FatBoi_Ezekiel,Ezekiel,#SpiderManNoWayHome time 🙏🏽,0,0,0,False
429,2021-12-18,#spidermannowayhome,1472250107194191884,RoseMlek,Rose,"Bringing this drawing back @TomHolland1996
•
#SpiderMannowayhome #SpiderMan #Spidey #nowayhome #Multiverse #PeterParker #TomHolland #marvel https://t.co/fiQOCgweB4",3,0,1,False
430,2021-12-18,#spidermannowayhome,1472250098293821446,nadiinemohamed_,N🍬,How many of you cried their hearts out bec how nostalgic u feel throughout the whole movie ??????  I wasn’t emotionally ready for this 🥺🥺#spiderMannowayhome,0,0,0,False
431,2021-12-18,#spidermannowayhome,1472250046112354305,Rutik_079,Rutik Murashiya,"@MuktaA2Cinemas New Black Costume

#contestalertindia 
#spidermanfans #spidermannowayhome   @MuktaA2Cinemas 
 @KDivya18740584 
@abha_mishra19 
@Aarav_Singh28 
@itspalak18 
@VivekMoraniya",0,0,0,False
432,2021-12-18,#spidermannowayhome,1472250031763718146,bokadia_vinita,Vinita Bokadia,"@MuktaA2Cinemas Eugene ""Flash"" Thompson

@muktaa2cinemas 

#contestalertindia #contestindia #freegiveaways #moviemerchandise #spidermannowayhome  #spidermanfans",0,0,0,False
433,2021-12-18,#spidermannowayhome,1472250012541276163,bilal_akkil,Bilal Akkil,"Now I've seen #SpiderManNoWayHome twice.
I highly recommend watching it in IMAX. if you can watch it in imax with laser, that's even better.
@IMAX",0,0,0,False
434,2021-12-18,#spidermannowayhome,1472249998838403077,paramsingh96,Parampreet Singh,"Am I the only @Marvel fan who's waiting for Post Credits Scenes in every movie ? 😅
#SpiderManNoWayHome #MarvelStudios",0,0,0,False
435,2021-12-18,#spidermannowayhome,1472249994338082823,AbdallaFSuliman,Abdalla 🇸🇩🇵🇸,#SpiderManNoWayHome is so good u have to watch it now before anybody spoil it for u,0,0,0,False
436,2021-12-18,#spidermannowayhome,1472249985672515590,Chad_ASM,The Tarnished,My Ranking of the Spider-Man Movies. This is my opinion so don't get your panties in a bunch. #SpiderMan #SpiderManNoWayHome https://t.co/JLS7NKsGHj,0,0,0,False
437,2021-12-18,#spidermannowayhome,1472249947185680391,courtneyelse_,courtney🦋🤍,#SpiderManNoWayHome what a fkn film x,0,0,0,False
438,2021-12-18,#spidermannowayhome,1472249938750808064,bokadia_vinita,Vinita Bokadia,"@MuktaA2Cinemas Black Suit (Symbiote Costume)

#SpiderManNoWayHome 
#NoWayHome  #SpiderMan 
#Spidey  #Multiverse 
#ContestAlert #Contest

@Pal_karkera @seemapeerzade97 @Officialy_Sana",0,0,0,False
439,2021-12-18,#spidermannowayhome,1472249937689989120,Kneel2ThaCrown,foREVer,Deciding if it’s worth it to sit through all the credits of #SpiderManNoWayHome to see that thing at the end again… I’m sure they’ll release it at some point 🤔🤔🤔,0,0,0,False
440,2021-12-18,#spidermannowayhome,1472249937177894914,kiddo_wreckz,kiddo ⚡️,"Spider man was OD 🔥🔥🔥 can’t lie I put it right behind endgame and black panther. Most def top 3 marvel movies of all time though. The hype is real. 🕸🕷

#SpiderManNoWayHome",0,0,0,False
441,2021-12-18,#spidermannowayhome,1472249931800846341,jOhnw00kie,JohnWookiee! | NWH Era,"""You're supposed to be a myth. A being capable of spontaneous creation. This is Chaos Magic, Ned. That makes you the Scarlet Witch.”

#NedLeedsSupreme
#SpiderManNoWayHome 
#DoctorStrangeInTheMultiverseOfMadness https://t.co/izY42lPOaP",0,0,0,False
442,2021-12-18,#spidermannowayhome,1472249923445739521,its_n4te,nate🎃,"idk how controversial this is but i stand by it
#SpiderMan #SpiderManNoWayHome https://t.co/KIDC76VA4R",0,0,0,False
443,2021-12-18,#spidermannowayhome,1472249922858586112,EwwItsJB,JB,"Yesterday I finished the #HaloInfinite campaign, saw #SpiderManNoWayHome , and finished reading the last book in #TheExpanse , #LeviathanFalls and now am unsure what the fuck to do with myself.",2,0,0,False
444,2021-12-18,#spidermannowayhome,1472249921604489219,TheIceRoyal,IceRoyal CW: Cobra Kai,"Seriously guys, I really want to see #SpiderManNoWayHome again. It's freaking awesome!",0,0,0,False
445,2021-12-18,#spidermannowayhome,1472249918584770566,TheNurgulK,TheNurgül,glad we have dreams 💙 @dylanobrien @SpiderMan #SpiderMan #SpiderManNoWayhome #örümcekadamevedönüşyok #DylanOBrien #dylanspiderman https://t.co/tSgnDx3yfx,0,0,0,False
446,2021-12-18,#spidermannowayhome,1472249892110094338,TedSarmiento,Ted Sarmiento,Watch #SpiderManNoWayHome https://t.co/frFoj85sRm,5,0,0,False
447,2021-12-18,#spidermannowayhome,1472249891409833989,PeterInTheMCU,Peter In The MCU,"‘Spider-Man: No Way Home’ Villains Explained: Where They’ve Been, and How They’re Different Now https://t.co/WZspKAnzPC via @TheWrap #SpiderMan #PeterParker #SpiderManNoWayHome #NoWayHome",0,0,0,False
448,2021-12-18,#spidermannowayhome,1472249868722876418,BanksLee,Banks Lee,Time for my second viewing of #SpiderManNoWayHome with Spencer for her first viewing! 🕷🕸 https://t.co/W8FYOyUwoA,7,0,0,False
449,2021-12-18,#spidermannowayhome,1472249855192010754,dmrijay,✌🏼,"I’m not prepared to cry, I’m not prepared at all #SpiderManNoWayHome",0,0,0,False
450,2021-12-18,#spidermannowayhome,1472249854906834955,VimRaider,VimRaider,The only thing I can think about right now is #SpiderManNoWayHome,0,0,0,False
451,2021-12-18,#spidermannowayhome,1472249848971685890,am_ashim_god,Schrödinger 😎,"#SpiderManNoWayHome spoilers 
-
-
-
-
-
-
-
-
-
- 
Andrew Garfield saving MJ is the best scene of the movie 🥺
I was crying 😭😭 https://t.co/wnEF1P7UEr",6,0,0,False
452,2021-12-18,#spidermannowayhome,1472249822946025475,ibamibam24,Ibra,"Hands down, #SpiderManNoWayHome is one of the greatest superhero movie. Spoilers alert, I really need to see the next spiderman movie!",1,0,0,False
453,2021-12-18,#spidermannowayhome,1472249815937388546,Ayush_sawant_,Ayush Sawant,#SpiderManNoWayHome Andrew garfield and tobey maguire both were so good in the movie. Specially andrew garfield whenever he was on screen he gave his 100%his humour was so good.Never thought that 3 spiderman will be in a single movie.I love there chemistry peter1 peter2 peter3😁,3,0,0,False
